timestamp,temperature,humidity,latitude,longitude,speed_kmph,altitude,satellites,heading,current,battery_voltage,battery_percent
1789009686.7592142,30.0,52.0,1.458737,102.149848,0.19,-2.1,7,232.3,-0.21,4.19,0.0
1789009687.7763848,30.0,52.0,1.458724,102.149852,0.06,-2.6,7,232.3,-0.19,4.19,0.0
1789009713.7743378,30.0,52.0,1.458754,102.14985,2.22,-9.0,7,232.3,-0.12,4.19,0.0
1789009714.7367048,30.0,52.0,1.458754,102.14985,1.72,-9.3,7,232.3,-0.1,4.19,0.0
1789009715.7445767,30.0,52.0,1.458737,102.149856,0.11,-9.8,7,232.3,0.0,4.19,0.0
1789009716.7470074,30.0,52.0,1.458737,102.149856,1.15,-10.1,7,232.3,-0.12,4.19,0.0
1789009717.7467248,30.0,52.0,1.458737,102.149856,2.94,-10.4,7,232.3,-0.1,4.19,0.0
1789009718.7720335,30.0,52.0,1.458737,102.149856,1.93,-10.6,7,232.3,-0.13,4.18,0.0
1789009719.7492955,30.0,52.0,1.458749,102.149855,0.87,-10.9,7,232.3,-0.17,4.18,0.0
1789009720.7490134,30.0,52.0,1.458762,102.149853,0.72,-10.6,6,232.3,-0.14,4.19,0.0
1789009721.7699482,30.0,52.0,1.458781,102.14985,0.41,-10.2,6,232.3,-0.12,4.18,0.0
1789009722.7631202,30.0,52.0,1.458801,102.149845,0.57,-9.7,6,232.3,-0.11,4.19,0.0
1789009723.7911432,30.0,52.0,1.458816,102.149843,0.09,-9.4,6,232.3,-0.18,4.18,0.0
1789009724.774037,30.0,52.0,1.458832,102.14984,0.15,-9.0,6,232.3,-0.17,4.19,0.0
1789009725.770896,30.0,52.0,1.458853,102.149837,0.52,-8.4,6,232.3,-0.12,4.18,0.0
1789009726.7683008,30.0,52.0,1.458871,102.149833,0.85,-7.9,6,232.3,-0.12,4.19,0.0
1789009727.7848077,30.0,52.0,1.45889,102.14983,1.26,-7.5,6,232.3,-0.21,4.18,0.0
1789009728.807571,30.0,52.0,1.458908,102.149827,1.19,-7.1,6,232.3,-0.2,4.18,0.0
1789009729.7908626,30.0,52.0,1.458921,102.149825,0.65,-6.7,6,232.3,-0.14,4.18,0.0
1789009730.7902794,30.0,52.0,1.458936,102.149823,0.81,-6.4,6,232.3,-0.11,4.18,0.0
1789009731.79146,30.0,52.0,1.458946,102.149821,1.3,-6.2,6,232.3,-0.11,4.18,0.0
1789009732.7856884,30.0,52.0,1.458946,102.149821,0.93,-5.9,6,232.3,-0.11,4.18,0.0
1789009733.8255785,30.0,52.0,1.458975,102.149817,1.02,-5.5,6,232.3,-0.15,4.18,0.0
1789009734.7847323,30.0,52.0,1.45899,102.149814,1.78,-5.4,6,232.3,-0.11,4.18,0.0
1789009735.7974088,30.0,52.0,1.45899,102.149814,2.35,-5.4,6,232.3,-0.12,4.18,0.0
1789009736.7966785,30.0,52.0,1.459006,102.149812,2.06,-5.4,6,232.3,-0.15,4.18,0.0
1789009737.8091505,30.0,52.0,1.459006,102.149812,3.57,-5.2,6,232.3,-0.13,4.18,0.0
1789009738.8240812,30.0,52.0,1.459027,102.149809,2.65,-5.1,6,232.3,-0.16,4.18,0.0
1789009739.8166585,30.0,52.0,1.459038,102.149807,1.26,-5.0,6,232.3,-0.16,4.18,0.0
1789009740.8100474,30.0,52.0,1.459051,102.149805,0.81,-4.8,6,232.3,-0.14,4.18,0.0
1789009741.8018372,30.0,52.0,1.459051,102.149805,0.33,-4.9,7,232.3,-0.15,4.18,0.0
1789009742.8040879,30.0,52.0,1.459051,102.149805,0.13,-4.8,7,232.3,-0.16,4.18,0.0
1789009743.8394978,30.0,52.0,1.459051,102.149805,0.87,-4.8,7,232.3,-0.16,4.19,0.0
1789009744.8152452,30.0,52.0,1.45904,102.149806,1.54,-4.9,7,232.3,-0.15,4.18,0.0
1789009745.828258,30.0,52.0,1.45904,102.149806,1.31,-5.0,7,232.3,-0.24,4.18,0.0
1789009746.825148,30.0,52.0,1.45904,102.149806,0.63,-5.0,7,232.3,-0.24,4.18,0.0
1789009747.8208585,30.0,52.0,1.45904,102.149806,0.33,-5.1,7,232.3,-0.2,4.18,0.0
1789009748.8567061,30.0,52.0,1.459029,102.149807,0.06,-5.3,7,232.3,-0.15,4.18,0.0
1789009749.8291514,30.0,52.0,1.459029,102.149807,0.39,-5.5,7,232.3,-0.15,4.18,0.0
1789009750.822183,30.0,52.0,1.459029,102.149807,0.2,-5.6,7,232.3,-0.16,4.18,0.0
1789009751.8341782,30.0,52.0,1.459029,102.149807,0.43,-5.6,7,232.3,-0.15,4.18,0.0
1789009752.8282669,30.0,52.0,1.459014,102.14981,0.61,-5.7,7,232.3,-0.17,4.18,0.0
1789009753.843574,30.0,52.0,1.459014,102.14981,0.17,-5.8,7,232.3,-0.16,4.18,0.0
1789009754.839382,30.0,52.0,1.459014,102.14981,2.63,-5.8,7,232.3,-0.17,4.18,0.0
1789009755.8346055,30.0,52.0,1.459,102.149811,2.04,-5.8,7,232.3,-0.18,4.18,0.0
1789009756.848081,30.0,52.0,1.459,102.149811,0.74,-6.0,7,232.3,-0.19,4.18,0.0
1789009757.8406396,30.0,52.0,1.458984,102.149814,0.52,-6.2,7,232.3,-0.19,4.18,0.0
1789009758.8726013,30.0,52.0,1.458984,102.149814,0.11,-6.3,7,232.3,-0.27,4.18,0.0
1789009759.8447144,30.0,52.0,1.458968,102.149816,0.93,-6.3,7,232.3,-0.15,4.18,0.0
1789009760.8611593,30.0,52.0,1.458968,102.149816,1.44,-6.4,7,232.3,-0.15,4.18,0.0
1789009761.8549027,30.0,52.0,1.458949,102.149818,1.17,-6.5,7,232.3,-0.19,4.18,0.0
1789009762.8687077,30.0,52.0,1.458949,102.149818,0.85,-6.6,6,232.3,-0.14,4.18,0.0
1789009763.8820734,30.0,52.0,1.458931,102.14982,0.89,-6.7,6,232.3,-0.15,4.18,0.0
1789009764.8546488,30.0,52.0,1.458931,102.14982,1.2,-6.6,6,232.3,-0.15,4.18,0.0
1789009765.8705308,30.0,52.0,1.458918,102.149821,0.93,-6.6,6,232.3,-0.15,4.18,0.0
1789009766.8662555,30.0,52.0,1.458918,102.149821,0.04,-6.5,6,232.3,-0.15,4.19,0.0
1789009767.859957,30.0,52.0,1.458918,102.149821,0.39,-6.5,6,232.3,-0.17,4.18,0.0
1789009768.8931549,30.0,52.0,1.458906,102.149823,0.46,-6.5,7,232.3,-0.17,4.19,0.0
1789009769.865681,30.0,52.0,1.458906,102.149823,0.07,-6.6,7,232.3,-0.14,4.19,0.0
1789009770.8592982,30.0,52.0,1.458906,102.149823,0.44,-6.6,7,232.3,-0.16,4.18,0.0
1789009771.8736632,30.0,52.0,1.458906,102.149823,0.46,-6.6,7,232.3,-0.26,4.18,0.0
1789009772.8664021,30.0,52.0,1.458906,102.149823,0.59,-6.5,7,232.3,-0.17,4.19,0.0
1789009773.8811812,30.0,52.0,1.458906,102.149823,0.63,-6.5,7,232.3,-0.15,4.18,0.0
1789009774.874819,30.0,52.0,1.45892,102.149823,0.72,-6.3,7,232.3,-0.15,4.18,0.0
1789009775.869564,30.0,52.0,1.45892,102.149823,0.81,-6.3,7,232.3,-0.15,4.18,0.0
1789009776.882676,30.0,52.0,1.458931,102.149822,0.41,-6.3,7,232.3,-0.14,4.19,0.0
1789009777.8766134,30.0,52.0,1.458931,102.149822,1.24,-6.2,7,232.3,-0.16,4.19,0.0
1789009778.9098372,30.0,52.0,1.458943,102.149821,1.02,-6.1,7,232.3,-0.17,4.18,0.0
1789009779.8825114,30.0,52.0,1.458943,102.149821,0.63,-6.1,7,232.3,-0.14,4.19,0.0
1789009780.8944197,30.0,52.0,1.458943,102.149821,0.54,-6.2,7,232.3,-0.14,4.18,0.0
1789009781.8877974,30.0,52.0,1.458943,102.149821,0.93,-6.3,7,232.3,-0.15,4.18,0.0
1789009782.9006457,30.0,52.0,1.458956,102.14982,1.15,-6.4,7,232.3,-0.13,4.18,0.0
1789009783.916985,30.0,52.0,1.458956,102.14982,0.52,-6.3,7,232.3,-0.16,4.18,0.0
1789009784.8905966,30.0,52.0,1.458971,102.149817,0.35,-6.2,7,232.3,-0.14,4.19,0.0
1789009785.9044938,30.0,52.0,1.458971,102.149817,0.13,-6.2,7,232.3,-0.11,4.19,0.0
1789009786.9004037,30.0,52.0,1.458983,102.149816,0.13,-6.2,7,232.3,-0.21,4.18,0.0
1789009787.9132068,30.0,52.0,1.458983,102.149816,0.07,-6.3,7,232.3,-0.12,4.18,0.0
1789009788.9272354,30.0,52.0,1.458995,102.149814,0.13,-6.3,7,232.3,-0.17,4.18,0.0
1789009789.901707,30.0,52.0,1.458995,102.149814,0.85,-6.4,7,232.3,-0.15,4.19,0.0
1789009790.9142034,30.0,52.0,1.458995,102.149814,0.57,-6.2,7,232.3,-0.15,4.19,0.0
1789009791.905578,30.0,52.0,1.458984,102.149812,0.11,-6.0,7,232.3,-0.14,4.18,0.0
1789009792.9232748,30.0,52.0,1.458984,102.149812,0.33,-5.9,7,232.3,-0.11,4.19,0.0
1789009793.9378796,30.0,52.0,1.458969,102.149812,0.59,-5.9,7,232.3,-0.18,4.18,0.0
1789009794.9148383,30.0,52.0,1.458969,102.149812,0.8,-5.8,7,232.3,-0.14,4.18,0.0
1789009795.9075115,30.0,52.0,1.458949,102.149813,0.91,-5.8,7,232.3,-0.16,4.19,0.0
1789009796.9251764,30.0,52.0,1.458949,102.149813,0.54,-5.7,7,232.3,-0.14,4.19,0.0
1789009797.9213665,30.0,52.0,1.458934,102.149814,0.11,-5.8,7,232.3,-0.18,4.19,0.0
1789009798.9363163,30.0,52.0,1.458934,102.149814,0.09,-5.7,7,232.3,-0.18,4.18,0.0
1789009799.9310408,30.0,52.0,1.45892,102.149815,0.28,-5.8,7,232.3,-0.14,4.19,0.0
1789009800.9266288,30.0,52.0,1.45892,102.149815,1.46,-5.9,7,232.3,-0.18,4.19,0.0
1789009801.9282537,30.0,52.0,1.4589,102.149817,1.76,-6.0,7,232.3,-0.13,4.19,0.0
1789009802.9210603,30.0,52.0,1.4589,102.149817,1.31,-6.0,7,232.3,-0.13,4.18,0.0
1789009803.9542828,30.0,52.0,1.458886,102.149819,1.24,-5.9,7,232.3,-0.18,4.18,0.0
1789009804.931229,30.0,52.0,1.458886,102.149819,1.39,-5.8,7,232.3,-0.15,4.19,0.0
1789009805.929468,30.0,52.0,1.458875,102.14982,1.44,-5.6,7,232.3,-0.14,4.18,0.0
1789009806.9311337,30.0,52.0,1.458875,102.14982,0.61,-5.5,7,232.3,-0.16,4.18,0.0
1789009807.9283862,30.0,52.0,1.458875,102.14982,0.41,-5.3,7,232.3,-0.24,4.18,0.0
1789009808.9610531,30.0,52.0,1.458875,102.14982,0.28,-5.1,7,232.3,-0.26,4.18,0.0
1789009809.9337265,30.0,52.0,1.458875,102.14982,0.31,-4.9,7,232.3,-0.16,4.19,0.0
1789009810.946606,30.0,52.0,1.458875,102.14982,0.15,-4.7,7,232.3,-0.12,4.19,0.0
1789009811.9449737,30.0,52.0,1.458875,102.14982,0.02,-4.5,7,232.3,-0.14,4.18,0.0
1789009812.9406762,30.0,52.0,1.458875,102.14982,0.61,-4.2,7,232.3,-0.16,4.19,0.0
1789009813.9580348,30.0,52.0,1.458875,102.14982,0.5,-3.7,7,232.3,-0.19,4.18,0.0
1789009814.9530485,30.0,52.0,1.458875,102.14982,0.2,-3.3,7,232.3,-0.14,4.19,0.0
1789009815.947719,30.0,52.0,1.458875,102.14982,0.56,-2.9,7,232.3,-0.15,4.19,0.0
1789009816.946678,30.0,52.0,1.458875,102.14982,1.39,-2.7,7,232.3,-0.13,4.19,0.0
1789009817.944586,30.0,52.0,1.458875,102.14982,1.76,-2.3,7,232.3,-0.16,4.19,0.0
1789009818.9808693,30.0,52.0,1.458875,102.14982,0.13,-1.9,7,232.3,-0.22,4.18,0.0
1789009819.9574316,30.0,52.0,1.458875,102.14982,0.15,-1.6,7,232.3,-0.12,4.19,0.0
1789009820.9540074,30.0,52.0,1.458875,102.14982,0.15,-1.1,7,232.3,-0.12,4.19,0.0
1789009821.9495482,30.0,52.0,1.458882,102.149811,0.63,-0.7,7,232.3,-0.26,4.18,0.0
1789009822.9655333,30.0,52.0,1.458882,102.149811,1.72,-0.4,7,232.3,-0.11,4.18,0.0
1789009823.9796393,30.0,51.0,1.458882,102.149811,0.46,-0.2,7,232.3,-0.16,4.18,0.0
1789009824.9740627,30.0,51.0,1.458882,102.149811,0.63,0.0,7,232.3,-0.16,4.18,0.0
1789009825.9690914,30.0,51.0,1.458882,102.149811,0.17,0.3,7,232.3,-0.13,4.19,0.0
1789009826.961515,30.0,51.0,1.458882,102.149811,0.44,0.5,7,232.3,-0.15,4.18,0.0
1789009827.9777327,30.0,51.0,1.458882,102.149811,0.33,0.6,7,232.3,-0.12,4.18,0.0
1789009828.9905975,30.0,52.0,1.458882,102.149811,0.3,0.8,7,232.3,-0.17,4.18,0.0
1789009829.9831662,30.0,52.0,1.458882,102.149811,0.35,1.1,7,232.3,-0.14,4.18,0.0
1789009830.9775252,30.0,52.0,1.458882,102.149811,0.48,1.3,7,232.3,-0.13,4.18,0.0
1789009831.9725688,30.0,52.0,1.458882,102.149811,0.56,1.6,7,232.3,-0.13,4.18,0.0
1789009832.9871612,30.0,52.0,1.458882,102.149811,1.37,1.8,7,232.3,-0.16,4.18,0.0
1789009834.0040004,30.0,52.0,1.458892,102.149805,1.93,2.1,7,232.3,-0.19,4.18,0.0
1789009834.979272,30.0,52.0,1.458892,102.149805,0.76,2.6,7,232.3,-0.16,4.19,0.0
1789009835.9916484,30.0,52.0,1.458903,102.149802,0.11,3.3,7,232.3,-0.15,4.18,0.0
1789009836.984989,30.0,52.0,1.458903,102.149802,0.24,3.7,7,232.3,-0.15,4.18,0.0
1789009837.9801602,30.0,52.0,1.458903,102.149802,0.65,4.1,7,232.3,-0.14,4.18,0.0
1789009839.0154457,30.0,52.0,1.458903,102.149802,1.19,4.8,7,232.3,-0.15,4.19,0.0
1789009839.9894812,30.0,52.0,1.45892,102.149799,0.56,5.3,7,232.3,-0.12,4.18,0.0
1789009840.9912548,30.0,52.0,1.45892,102.149799,0.11,5.6,7,232.3,-0.15,4.18,0.0
1789009841.9895854,30.0,52.0,1.458932,102.149798,0.0,5.9,7,232.3,-0.16,4.18,0.0
1789009843.0076256,30.0,52.0,1.458932,102.149798,0.0,6.2,7,232.3,-0.15,4.18,0.0
1789009844.030627,30.0,51.0,1.458932,102.149798,0.07,6.6,7,232.3,-0.18,4.18,0.0
1789009845.002541,30.0,51.0,1.458932,102.149798,0.0,7.1,7,232.3,-0.15,4.19,0.0
1789009846.000312,30.0,51.0,1.458932,102.149798,0.22,7.5,7,232.3,-0.15,4.18,0.0
1789009847.0179396,30.0,51.0,1.458932,102.149798,0.28,8.0,7,232.3,-0.14,4.19,0.0
1789009848.014314,30.0,51.0,1.458945,102.149797,0.11,8.3,7,232.3,-0.14,4.18,0.0
1789009849.0274727,30.0,51.0,1.458945,102.149797,0.31,8.5,7,232.3,-0.19,4.18,0.0
1789009850.0009403,30.0,51.0,1.458945,102.149797,0.11,9.1,7,232.3,-0.15,4.18,0.0
1789009851.0066466,30.0,51.0,1.458945,102.149797,1.06,9.8,7,225.4,-0.7,4.14,0.0
1789009852.0093122,30.0,51.0,1.458945,102.149797,1.13,10.7,7,257.4,-0.41,4.16,0.0
1789009853.0051384,30.0,51.0,1.458963,102.149795,1.26,13.6,7,211.2,-0.43,4.16,0.0
1789009854.0442457,30.0,52.0,1.458963,102.149795,0.39,14.7,7,230.2,-0.5,4.15,0.0
1789009855.0106049,30.0,52.0,1.458963,102.149795,0.83,16.2,7,235.8,-0.31,4.17,0.0
1789009856.026326,30.0,52.0,1.458963,102.149795,0.26,16.9,7,235.9,-0.14,4.18,0.0
1789009857.0220003,30.0,52.0,1.458963,102.149795,0.96,17.3,7,235.9,-0.14,4.18,0.0
1789009858.0219097,30.0,52.0,1.458963,102.149795,0.89,18.8,7,235.9,-0.13,4.18,0.0
1789009859.0493321,30.0,51.0,1.458963,102.149795,1.28,19.0,7,235.9,-0.14,4.18,0.0
1789009860.0293283,30.0,51.0,1.458949,102.149794,1.83,19.4,7,235.9,-0.22,4.18,0.0
1789010111.0416787,30.0,51.0,1.458874,102.149774,0.13,87.4,7,235.9,-0.19,4.19,0.0
1789010112.0184362,30.0,51.0,1.458874,102.149774,0.2,87.2,7,235.9,-0.11,4.19,0.0
1789010113.011346,30.0,51.0,1.458874,102.149774,0.17,86.8,7,235.9,-0.11,4.19,0.0
1789010114.0281157,30.0,51.0,1.458874,102.149774,0.11,86.3,7,235.9,-0.13,4.19,0.0
1789010115.0187125,30.0,51.0,1.458874,102.149774,0.24,85.9,7,235.9,-0.1,4.19,0.0
1789010116.0509636,30.0,51.0,1.458874,102.149774,0.5,85.6,7,235.9,-0.16,4.19,0.0
1789010117.0250173,30.0,51.0,1.458874,102.149774,0.17,85.1,7,235.9,-0.14,4.19,0.0
1789010118.0280004,30.0,51.0,1.458874,102.149774,0.19,84.6,7,235.9,-0.27,4.18,0.0
1789010119.0222085,30.0,51.0,1.458874,102.149774,0.09,84.1,7,235.9,-0.21,4.18,0.0
1789010120.0330572,30.0,51.0,1.458874,102.149774,0.17,83.8,7,235.9,-0.13,4.19,0.0
1789010121.05269,30.0,51.0,1.458874,102.149774,0.2,83.0,7,235.9,-0.14,4.19,0.0
1789010122.0250835,30.0,51.0,1.458874,102.149774,0.06,82.2,7,235.9,-0.15,4.19,0.0
1789010123.026958,30.0,51.0,1.458862,102.149777,0.07,81.6,7,235.9,-0.18,4.18,0.0
1789010124.0387254,30.0,51.0,1.458862,102.149777,0.02,81.0,7,235.9,-0.17,4.19,0.0
1789010125.034309,30.0,51.0,1.458862,102.149777,0.11,80.4,7,235.9,-0.18,4.19,0.0
1789010126.0639188,30.0,51.0,1.458862,102.149777,0.3,79.8,7,235.9,-0.14,4.19,0.0
1789010127.0404184,30.0,51.0,1.458862,102.149777,0.3,79.2,7,235.9,-0.21,4.19,0.0
1789010128.0521605,30.0,51.0,1.458862,102.149777,0.07,78.6,7,235.9,-0.14,4.19,0.0
1789010129.0453687,30.0,51.0,1.458862,102.149777,0.17,78.1,7,235.9,-0.16,4.19,0.0
1789010130.0558589,30.0,51.0,1.458862,102.149777,0.13,77.7,7,235.9,-0.15,4.19,0.0
1789010131.0748823,30.0,51.0,1.458862,102.149777,0.37,77.5,7,235.9,-0.24,4.18,0.0
1789010132.0485651,30.0,51.0,1.458851,102.149779,0.3,77.0,7,235.9,-0.26,4.18,0.0
1789010133.0612652,30.0,51.0,1.458851,102.149779,0.04,77.1,6,235.9,-0.15,4.19,0.0
1789010134.0542386,30.0,51.0,1.458851,102.149779,0.24,77.0,6,235.9,-0.16,4.19,0.0
1789010135.0575922,30.0,51.0,1.458851,102.149779,0.04,77.1,6,235.9,-0.14,4.19,0.0
1789010136.0754268,30.0,51.0,1.458851,102.149779,0.2,77.2,6,235.9,-0.17,4.19,0.0
1789010137.0691125,30.0,51.0,1.458851,102.149779,0.31,77.2,6,235.9,-0.12,4.19,0.0
1789010138.0618174,30.0,51.0,1.458851,102.149779,0.07,77.2,6,235.9,-0.12,4.19,0.0
1789010139.0744686,30.0,51.0,1.458851,102.149779,0.13,76.9,6,235.9,0.0,4.19,0.0
1789010140.067879,30.0,51.0,1.458851,102.149779,0.09,76.7,6,235.9,-0.13,4.18,0.0
1789010141.1000805,30.0,51.0,1.458851,102.149779,0.24,76.4,6,235.9,-0.22,4.18,0.0
1789010142.0728872,30.0,51.0,1.458851,102.149779,0.31,76.2,6,235.9,-0.14,4.19,0.0
1789010143.0859146,30.0,51.0,1.458851,102.149779,0.02,76.1,6,235.9,-0.13,4.19,0.0
1789010144.078925,30.0,51.0,1.458851,102.149779,0.2,75.9,6,235.9,-0.12,4.19,0.0
1789010145.0893488,30.0,51.0,1.458851,102.149779,0.48,75.7,7,235.9,-0.14,4.19,0.0
1789010146.0985897,30.0,51.0,1.458851,102.149779,0.13,74.8,7,235.9,-0.11,4.19,0.0
1789010147.087992,30.0,51.0,1.458851,102.149779,0.04,74.1,7,235.9,-0.11,4.19,0.0
1789010148.0786712,30.0,51.0,1.458851,102.149779,0.39,73.5,7,235.9,-0.11,4.19,0.0
1789010149.0915663,30.0,51.0,1.458851,102.149779,1.04,72.9,7,235.9,-0.21,4.18,0.0
1789010150.1026123,30.0,51.0,1.458851,102.149779,0.39,72.2,7,235.9,-0.21,4.18,0.0
1789010151.111233,30.0,51.0,1.458851,102.149779,0.78,71.5,7,235.9,-0.16,4.19,0.0
1789010152.100249,30.0,51.0,1.458838,102.149779,0.24,70.6,7,235.9,-0.11,4.19,0.0
1789010153.109448,30.0,51.0,1.458838,102.149779,0.02,69.7,7,235.9,0.0,4.19,0.0
1789010154.1006653,30.0,51.0,1.458838,102.149779,0.15,69.1,7,235.9,-0.13,4.19,0.0
1789010155.110809,30.0,51.0,1.458838,102.149779,0.07,69.1,7,235.9,-0.11,4.19,0.0
1789010156.1424673,30.0,51.0,1.458838,102.149779,0.2,69.0,6,235.9,-0.14,4.19,0.0
1789010157.1110826,30.0,51.0,1.458838,102.149779,1.2,69.0,6,235.9,-0.12,4.19,0.0
1789010158.1228964,30.0,51.0,1.458838,102.149779,0.2,68.9,6,235.9,-0.11,4.19,0.0
1789010159.1136835,30.0,51.0,1.458838,102.149779,0.15,68.9,6,235.9,0.0,4.19,0.0
1789010160.1258986,30.0,51.0,1.458838,102.149779,0.24,68.9,6,235.9,0.0,4.19,0.0
1789010161.1565063,30.0,51.0,1.458838,102.149779,0.15,69.0,6,235.9,-0.12,4.19,0.0
1789010162.126678,30.0,51.0,1.458838,102.149779,0.09,69.1,6,235.9,0.0,4.19,0.0
1789010163.1200185,30.0,51.0,1.458838,102.149779,0.07,69.3,6,235.9,-0.1,4.19,0.0
1789010164.1311476,30.0,51.0,1.458848,102.149773,0.13,69.4,6,235.9,0.0,4.19,0.0
1789010165.1272013,30.0,51.0,1.458848,102.149773,0.04,69.6,6,235.9,0.0,4.19,0.0
1789010166.1584375,30.0,51.0,1.458848,102.149773,0.24,69.8,6,235.9,0.0,4.19,0.0
1789010167.1488469,30.0,51.0,1.458848,102.149773,0.35,70.1,6,235.9,-0.11,4.19,0.0
1789010168.1436844,30.0,51.0,1.458848,102.149773,0.15,70.2,6,235.9,-0.17,4.18,0.0
1789010169.1570506,30.0,51.0,1.458848,102.149773,0.37,70.5,6,235.9,-0.11,4.19,0.0
1789010170.1471665,30.0,51.0,1.458848,102.149773,0.19,70.9,6,235.9,-0.12,4.19,0.0
1789010171.176469,30.0,51.0,1.458859,102.149768,0.13,71.3,6,235.9,-0.12,4.19,0.0
1789010172.148861,30.0,51.0,1.458859,102.149768,0.39,71.7,6,235.9,-0.13,4.19,0.0
1789010173.1583452,30.0,51.0,1.458859,102.149768,0.28,72.0,6,235.9,-0.12,4.19,0.0
1789010174.1480024,30.0,51.0,1.458859,102.149768,0.17,72.8,6,235.9,-0.11,4.19,0.0
1789010175.1577792,30.0,51.0,1.458859,102.149768,0.02,73.5,6,235.9,0.0,4.19,0.0
1789010176.1734295,30.0,51.0,1.45887,102.149763,0.33,74.2,6,235.9,-0.11,4.19,0.0
1789010177.1655884,30.0,51.0,1.45887,102.149763,0.2,74.9,6,235.9,-0.11,4.19,0.0
1789010178.1578221,30.0,51.0,1.45887,102.149763,0.09,75.5,6,235.9,0.0,4.19,0.0
1789010179.1692572,30.0,51.0,1.45887,102.149763,0.33,76.0,6,235.9,0.0,4.19,0.0
1789010180.1792846,30.0,51.0,1.45887,102.149763,0.37,76.4,6,235.9,0.0,4.19,0.0
1789010181.1906648,30.0,51.0,1.458881,102.149759,0.07,76.6,6,235.9,0.0,4.19,0.0
1789010182.180793,30.0,51.0,1.458881,102.149759,0.09,77.0,7,235.9,0.0,4.19,0.0
1789010183.1830113,30.0,51.0,1.458881,102.149759,0.15,77.4,7,235.9,0.0,4.19,0.0
1789010184.1784027,30.0,51.0,1.458881,102.149759,0.35,77.9,7,235.9,0.0,4.19,0.0
1789010185.1894555,30.0,51.0,1.458881,102.149759,0.3,78.5,7,235.9,-0.1,4.19,0.0
1789010186.1962729,30.0,51.0,1.458892,102.149755,0.07,79.2,7,235.9,-0.11,4.19,0.0
1789010187.193723,30.0,51.0,1.458892,102.149755,0.09,80.0,7,235.9,0.0,4.19,0.0
1789010188.1833987,30.0,51.0,1.458892,102.149755,0.85,80.8,7,235.9,-0.11,4.19,0.0
1789010189.192631,30.0,51.0,1.458892,102.149755,0.15,81.5,7,235.9,0.0,4.19,0.0
1789010190.2044752,30.0,51.0,1.458904,102.149753,0.52,82.5,7,235.9,0.0,4.19,0.0
1789010191.213358,30.0,51.0,1.458904,102.149753,0.61,83.4,7,235.9,-0.12,4.19,0.0
1789010192.2046182,30.0,51.0,1.458904,102.149753,0.33,84.2,7,235.9,0.0,4.19,0.0
1789010193.1964216,30.0,51.0,1.458904,102.149753,0.5,85.0,7,235.9,-0.11,4.19,0.0
1789010194.2121735,30.0,51.0,1.458904,102.149753,0.06,85.9,7,235.9,0.0,4.19,0.0
1789010195.2065084,30.0,51.0,1.458918,102.14975,0.39,86.8,7,235.9,-0.1,4.19,0.0
1789010196.2296135,30.0,51.0,1.458918,102.14975,0.41,88.0,7,235.9,-0.13,4.19,0.0
1789010197.203659,30.0,51.0,1.458918,102.14975,0.17,88.6,7,235.9,0.0,4.19,0.0
1789010198.2171102,30.0,51.0,1.458918,102.14975,0.07,89.7,7,235.9,0.0,4.19,0.0
1789010199.2189658,30.0,51.0,1.45893,102.149748,0.04,91.1,7,235.9,0.0,4.19,0.0
1789010200.2325773,30.0,51.0,1.45893,102.149748,0.02,92.0,7,235.9,0.0,4.19,0.0
1789010201.241795,30.0,51.0,1.45893,102.149748,0.31,92.8,7,235.9,0.0,4.19,0.0
1789010202.236537,30.0,51.0,1.45893,102.149748,0.35,93.7,7,235.9,0.0,4.19,0.0
1789010203.2251768,30.0,51.0,1.45893,102.149748,0.15,94.5,7,235.9,0.0,4.19,0.0
1789010204.2368164,30.0,51.0,1.458943,102.149746,0.06,95.2,7,235.9,0.0,4.19,0.0
1789010205.2268088,30.0,51.0,1.458943,102.149746,0.31,96.3,7,235.9,0.0,4.19,0.0
1789010206.254656,30.0,51.0,1.458943,102.149746,0.96,97.1,7,235.9,0.0,4.19,0.0
1789010207.2435281,30.0,51.0,1.458943,102.149746,0.56,97.9,7,235.9,-0.1,4.19,0.0
1789010208.2574751,30.0,51.0,1.458943,102.149746,0.56,98.5,7,235.9,0.0,4.19,0.0
1789010209.247051,30.0,51.0,1.458943,102.149746,0.15,99.3,7,235.9,-0.11,4.19,0.0
1789010210.256581,30.0,51.0,1.458954,102.149746,0.26,99.8,7,235.9,0.0,4.19,0.0
1789010211.2663877,30.0,51.0,1.458954,102.149746,0.41,100.4,7,235.9,-0.14,4.19,0.0
1789010212.2586892,30.0,51.0,1.458954,102.149746,0.06,100.7,7,235.9,0.0,4.19,0.0
1789010213.2511277,30.0,51.0,1.458954,102.149746,0.43,101.0,7,235.9,0.0,4.19,0.0
1789010214.2593772,30.0,51.0,1.458954,102.149746,0.17,101.6,7,235.9,0.0,4.19,0.0
1789010215.250683,30.0,51.0,1.458966,102.149746,0.11,102.0,7,235.9,-0.1,4.19,0.0
1789010216.282556,30.0,51.0,1.458966,102.149746,0.31,102.8,7,235.9,0.0,4.19,0.0
1789010217.2721715,30.0,51.0,1.458966,102.149746,0.35,103.7,7,235.9,0.0,4.19,0.0
1789010218.2618809,30.0,51.0,1.458966,102.149746,0.04,104.8,7,235.9,0.0,4.19,0.0
1789010219.2775395,30.0,51.0,1.458966,102.149746,0.2,105.6,7,235.9,0.0,4.19,0.0
